Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
6607,31,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-01-21,Express,Impulse Item,36.8
6608,60,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-07-28,Overnight,Extended Warranty,30.11
6608,60,Female,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2024-08-07,Standard,Accessory,6.61
6609,49,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2023-11-06,Standard,,0
6609,49,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-05-10,Express,"Extended Warranty,Impulse Item",63.32
6609,49,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,2024-08-29,Overnight,,0
6610,44,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,1689.66,844.83,2,2024-05-03,Standard,Extended Warranty,49.61
6610,44,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-05-24,Express,,0
6612,62,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2023-12-07,Standard,"Extended Warranty,Accessory,Accessory",94.87
6612,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,2024-03-25,Express,"Accessory,Extended Warranty,Impulse Item",68.9
6612,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,2534.49,844.83,3,2024-05-05,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",102.11
6614,53,Female,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2023-11-19,Overnight,Extended Warranty,28.83
6614,53,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2023-12-12,Express,"Extended Warranty,Extended Warranty",63.17
6615,70,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,2024-04-02,Express,"Accessory,Extended Warranty",35.86
6616,23,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2024-05-19,Overnight,,0
6617,68,Male,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2023-10-25,Express,Accessory,12.88
6618,36,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2023-09-24,Express,"Accessory,Impulse Item",45.64
6619,26,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-06-07,Express,"Impulse Item,Impulse Item,Accessory",76.94
6620,66,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2023-10-18,Overnight,"Extended Warranty,Impulse Item",34.2
6620,66,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-07-24,Overnight,"Impulse Item,Impulse Item,Impulse Item",91.19
6622,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2023-10-13,Express,"Accessory,Impulse Item",58.04
6622,78,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-03-06,Overnight,"Impulse Item,Accessory",76.09
6624,31,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-03-27,Overnight,"Extended Warranty,Accessory,Impulse Item",51.24
6626,37,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,844.83,844.83,1,2024-02-23,Express,,0
6627,67,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-07-02,Overnight,,0
6628,77,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-04-14,Express,,0
6628,77,Female,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-06-03,Standard,"Impulse Item,Impulse Item",70.37
6629,53,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-02-03,Standard,"Extended Warranty,Impulse Item,Extended Warranty",69.56
6630,65,Female,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,2024-07-22,Overnight,,0
6631,52,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,166,20.75,8,2024-04-12,Overnight,Accessory,16.94
6632,59,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-04-26,Standard,Accessory,25.7
6633,77,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-03-07,Overnight,Accessory,10.58
6634,43,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,2024-05-12,Standard,Accessory,40.97
6635,21,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2024-03-09,Overnight,Impulse Item,37.5
6637,75,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-02-28,Standard,"Accessory,Extended Warranty,Impulse Item",90.95
6637,75,Female,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-05-07,Standard,Accessory,26.29
6638,44,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2023-10-18,Express,"Extended Warranty,Extended Warranty,Accessory",71.46
6638,44,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-05-20,Standard,Impulse Item,47.51
6638,44,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,2024-06-20,Express,"Accessory,Extended Warranty",65.7
6638,44,Male,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-09-02,Express,"Extended Warranty,Impulse Item,Extended Warranty",77.75
6642,40,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-01,Overnight,"Extended Warranty,Accessory,Impulse Item",84.89
6642,40,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-03-14,Standard,Extended Warranty,15.07
6642,40,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-09-01,Express,,0
6643,71,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-07-02,Standard,"Extended Warranty,Accessory",85.38
6644,74,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-07-25,Standard,Accessory,6.91
6645,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-08-25,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",86.57
6646,69,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-12-30,Express,"Accessory,Extended Warranty,Accessory",94.7
6647,79,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-09-02,Express,,0
6648,37,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2023-10-04,Overnight,,0
6648,37,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-06-18,Overnight,,0
6649,59,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2023-11-08,Express,,0
6649,59,Female,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-05-06,Express,,0
6650,39,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5068.98,844.83,6,2024-03-14,Standard,"Extended Warranty,Impulse Item,Extended Warranty",75.58
6650,39,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-06-18,Overnight,"Extended Warranty,Impulse Item",33.61
6650,39,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-07-18,Overnight,"Accessory,Extended Warranty",49.55
6652,73,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,207.5,20.75,10,2023-09-25,Standard,"Extended Warranty,Accessory",62.52
6652,73,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-03-31,Standard,Extended Warranty,36.59
6652,73,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-05-14,Overnight,Impulse Item,48.25
6652,73,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-09-08,Overnight,Impulse Item,30.64
6653,50,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,2024-07-13,Standard,Extended Warranty,41.07
6654,76,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-08-24,Overnight,Impulse Item,32.46
6655,79,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-01-29,Overnight,Extended Warranty,16.74
6656,29,Male,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-11-09,Standard,Impulse Item,36.23
6658,42,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2024-02-02,Express,,0
6658,42,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-08-10,Express,"Impulse Item,Extended Warranty",63.72
6661,59,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2023-11-17,Express,"Accessory,Impulse Item,Extended Warranty",118.69
6662,25,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-01-05,Overnight,Impulse Item,38.57
6663,25,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-01-02,Overnight,,0
6664,72,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,186.75,20.75,9,2024-04-28,Express,,0
6665,19,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,2024-03-07,Express,Accessory,43.71
6666,33,Female,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2023-12-02,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",65.49
6668,40,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2023-09-25,Overnight,"Accessory,Extended Warranty",37.44
6668,40,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2024-02-02,Express,"Extended Warranty,Impulse Item,Accessory",79.11
6668,40,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2024-04-12,Standard,Extended Warranty,21.23
6669,54,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,2024-03-05,Overnight,,0
6670,42,Female,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-03-23,Express,"Extended Warranty,Impulse Item,Impulse Item",67.72
6670,42,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2024-07-27,Overnight,Impulse Item,38.21
6671,66,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2023-09-25,Standard,Accessory,41.4
6672,70,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-03-27,Overnight,,0
6676,22,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-05-24,Overnight,Extended Warranty,22.16
6676,22,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-07-06,Standard,Impulse Item,8.73
6676,22,Female,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-08-03,Overnight,,0
6677,76,Male,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,2023-10-26,Express,Extended Warranty,37.22
6677,76,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2024-04-29,Express,,0
6678,35,Female,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-09-22,Overnight,"Impulse Item,Impulse Item",62.91
6680,47,Female,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-04-10,Standard,Accessory,34.66
6683,68,Female,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-01-02,Overnight,"Impulse Item,Impulse Item",70.63
6683,68,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-05-28,Standard,"Extended Warranty,Impulse Item",60.18
6685,23,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2023-12-27,Standard,Accessory,15.14
6685,23,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-06-30,Express,Impulse Item,21.46
6686,69,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2023-10-17,Overnight,,0
6686,69,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-02-02,Express,"Extended Warranty,Extended Warranty",51
6688,27,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2023-10-30,Express,,0
6688,27,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-04-23,Overnight,"Accessory,Extended Warranty,Impulse Item",71
6688,27,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-07-10,Express,,0
6689,34,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-01-07,Express,"Accessory,Accessory",30.93
6689,34,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-03-29,Express,"Accessory,Impulse Item",66.52
6689,34,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2024-04-26,Express,Impulse Item,11.94
6691,18,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2023-12-17,Overnight,Impulse Item,15.33
6691,18,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-09-02,Overnight,"Accessory,Impulse Item,Impulse Item",40.52
6692,31,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2023-10-06,Overnight,Extended Warranty,11.89
6692,31,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-08-24,Standard,,0
6693,53,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2023-09-30,Standard,"Accessory,Impulse Item",28.88
6693,53,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-04-19,Overnight,Extended Warranty,41.64
6693,53,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,1391.88,463.96,3,2024-08-22,Overnight,"Accessory,Impulse Item",85.35
6694,78,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,2023-10-16,Standard,,0
6694,78,Female,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2023-11-08,Express,,0
6694,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2023-12-18,Express,Impulse Item,28.56
6695,53,Male,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,2024-07-05,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",70.16
6695,53,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-07-14,Overnight,"Accessory,Accessory,Impulse Item",83.93
6698,52,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-09-09,Overnight,"Extended Warranty,Extended Warranty,Accessory",49.27
6701,74,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2023-09-27,Overnight,,0
6703,76,Female,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2023-11-15,Express,"Accessory,Accessory",68.77
6703,76,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2023-11-21,Standard,,0
6703,76,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1235.15,247.03,5,2024-07-17,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",46.52
6704,29,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2023-12-27,Express,"Impulse Item,Impulse Item,Impulse Item",41.13
6709,61,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-03-04,Overnight,,0
6710,69,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-09-15,Standard,,0
6713,58,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,4639.6,463.96,10,2024-07-29,Standard,,0
6715,62,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2023-11-01,Standard,"Extended Warranty,Impulse Item,Impulse Item",104.16
6715,62,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-04-04,Overnight,"Impulse Item,Accessory",44.38
6715,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2024-09-18,Overnight,"Impulse Item,Extended Warranty,Impulse Item",102.1
6716,36,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-02-21,Overnight,"Accessory,Accessory",63
6716,36,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-13,Standard,"Impulse Item,Accessory,Accessory",21.41
6717,62,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,2024-01-15,Express,Accessory,46.9
6718,65,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-01-11,Overnight,"Extended Warranty,Accessory",41.02
6718,65,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-05-29,Express,,0
6718,65,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-08-15,Express,Extended Warranty,12.3
6719,70,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-02-19,Overnight,,0
6719,70,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-06-28,Standard,Accessory,25.27
6719,70,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-09-18,Standard,,0
6720,42,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-06-14,Standard,"Accessory,Extended Warranty,Extended Warranty",77.73
6721,78,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-03-25,Express,,0
6722,27,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-04-09,Overnight,Accessory,25.7
6723,25,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-06-17,Overnight,,0
6724,55,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-10-29,Overnight,Extended Warranty,18.3
6726,77,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-09-12,Express,,0
6727,49,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-07-27,Standard,"Impulse Item,Accessory",54.17
6728,39,Female,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-10-31,Express,"Accessory,Extended Warranty",68.92
6730,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,2024-05-02,Express,"Impulse Item,Accessory",48.56
6731,32,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-10-18,Standard,Extended Warranty,43.89
6731,32,Female,No,Laptop,SKU1005,3,Cancelled,Cash,1391.88,463.96,3,2023-12-31,Overnight,"Impulse Item,Accessory,Accessory",68.37
6732,28,Male,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2023-10-24,Standard,Accessory,11.01
6735,20,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,2023-11-09,Standard,"Extended Warranty,Accessory,Extended Warranty",24.33
6735,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-03-06,Overnight,,0
6735,20,Male,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-09-09,Standard,,0
6736,77,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2023-12-08,Standard,,0
6737,60,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-01-05,Standard,"Impulse Item,Impulse Item,Accessory",84.29
6738,53,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-11,Express,Accessory,41.68
6741,43,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2023-12-22,Overnight,"Extended Warranty,Accessory",31.21
6745,26,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-01-01,Standard,"Impulse Item,Extended Warranty",37.13
6745,26,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,2024-04-02,Express,,0
6747,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-08-23,Standard,Impulse Item,16.27
6749,73,Male,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2023-11-18,Overnight,,0
6749,73,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-03-17,Express,"Impulse Item,Accessory,Impulse Item",110.33
6750,59,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-06-16,Overnight,,0
6751,65,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2023-12-06,Express,Impulse Item,43.69
6751,65,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-24,Standard,"Accessory,Impulse Item,Accessory",86.86
6752,73,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2023-09-27,Standard,"Accessory,Extended Warranty,Impulse Item",92.12
6754,22,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2023-10-25,Express,"Accessory,Extended Warranty,Accessory",116.99
6754,22,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-03-31,Overnight,"Extended Warranty,Accessory,Extended Warranty",53.34
6757,74,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2023-11-22,Overnight,"Extended Warranty,Extended Warranty,Accessory",40.17
6757,74,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-05-30,Overnight,"Extended Warranty,Extended Warranty",73.3
6758,75,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-05-12,Express,Accessory,46.83
6760,22,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-09-04,Overnight,"Impulse Item,Accessory",37.44
6762,30,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-01-17,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",29.77
6763,72,Male,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-05-11,Express,Impulse Item,21.9
6766,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-03-24,Overnight,"Impulse Item,Accessory",50.29
6767,76,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2023-10-06,Express,Accessory,27.46
6768,43,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-01-28,Express,"Accessory,Accessory",40.22
6771,68,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-01-16,Overnight,"Accessory,Accessory,Extended Warranty",111.19
6771,68,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-06-26,Overnight,"Accessory,Impulse Item,Impulse Item",68.12
6771,68,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,2024-09-07,Overnight,"Extended Warranty,Accessory,Extended Warranty",87.47
6773,41,Female,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-01-08,Standard,"Accessory,Extended Warranty,Extended Warranty",75.79
6773,41,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,2024-04-22,Express,"Impulse Item,Impulse Item",53.17
6773,41,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2024-06-07,Standard,"Extended Warranty,Impulse Item",71.67
6776,42,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-02-08,Express,"Accessory,Accessory",75.98
6777,72,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-04-15,Overnight,"Extended Warranty,Impulse Item",43.19
6779,44,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2023-09-28,Express,"Accessory,Accessory",61.49
6779,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-06-11,Express,"Extended Warranty,Impulse Item,Impulse Item",58.51
6780,32,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-05-17,Overnight,"Accessory,Accessory,Extended Warranty",77.23
6782,29,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-04-16,Standard,"Accessory,Extended Warranty",33.46
6782,29,Female,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-07-05,Standard,"Accessory,Accessory,Extended Warranty",87.09
6785,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-07-23,Overnight,"Accessory,Extended Warranty,Accessory",81.5
6787,25,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-03-07,Express,"Impulse Item,Extended Warranty,Extended Warranty",102.18
6789,46,Male,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-09-03,Overnight,,0
6790,68,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2024-06-03,Overnight,,0
6790,68,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,2534.49,844.83,3,2024-08-12,Standard,,0
6791,67,Female,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,2024-01-20,Express,"Impulse Item,Accessory",78.07
6793,25,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-03-10,Standard,"Impulse Item,Accessory",16.75
6793,25,Male,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2024-06-24,Overnight,"Extended Warranty,Impulse Item",73.56
6793,25,Male,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-07-30,Overnight,"Impulse Item,Impulse Item",45.25
6794,22,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-04-25,Express,Extended Warranty,48.08
6798,26,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2023-10-01,Standard,"Impulse Item,Impulse Item",41.16
6798,26,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,3247.72,463.96,7,2024-07-15,Express,,0
6799,32,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2023-12-21,Overnight,,0
6799,32,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-05-03,Overnight,Impulse Item,49.82
6799,32,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2024-09-05,Standard,"Extended Warranty,Impulse Item,Impulse Item",127.55
6799,32,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2024-09-08,Express,Accessory,48.7
